"airp_id","photo_year","film_roll","scale_n","focal_length","flying_height","elev","set"
1221069,1976,"bc5755",10000,153,3353,1945.9,"near_upper"
1221075,1976,"bc5755",10000,153,3353,1957.3,"near_upper"
1221081,1976,"bc5755",10000,153,3353,1930.4,"near_upper"
1221085,1976,"bc5755",10000,153,3353,1671,"near_upper"
1221103,1976,"bc5755",10000,153,3353,2156.6,"near_upper"
1221118,1976,"bc5755",10000,153,3353,1108.5,"near_upper"
1221130,1976,"bc5755",10000,153,3353,2005.4,"near_upper"
1221160,1976,"bc5755",10000,153,3353,2088.5,"near_upper"
1221195,1976,"bc5760",10000,153,3353,1643.1,"near_upper"
1221213,1976,"bc5760",10000,153,3353,1727.5,"near_upper"
1221228,1976,"bc5760",10000,153,3353,2344.5,"near_upper"
1221242,1976,"bc5760",10000,153,3353,2070,"near_upper"
1260253,1967,"bc5247",4800,153,1585,727.4,"near_upper"
1260260,1967,"bc5247",4800,153,1585,757.1,"near_upper"
1260261,1967,"bc5247",4800,153,1585,775.2,"near_upper"
1281575,1975,"bc7716",5000,305,3810,267.6,"near_upper"
1281588,1975,"bc7716",5000,305,3810,16.8,"near_upper"
1281603,1975,"bc7716",5000,305,3810,1127.6,"near_upper"
1281608,1975,"bc7716",5000,305,3810,1242.6,"near_upper"
1281612,1975,"bc7716",5000,305,3810,936.1,"near_upper"
1281633,1975,"bc7718",5000,305,3810,1697.3,"near_upper"
1281643,1975,"bc7718",5000,305,3810,1845.2,"near_upper"
1282324,1975,"bc5665",12000,153,4115,179.6,"near_upper"
1283095,1975,"bc5669",5000,153,1585,778.9,"near_upper"
1283097,1975,"bc5669",5000,153,1585,788.9,"near_upper"
1283848,1975,"bc5684",6000,153,2195,1313.5,"near_upper"
1284312,1975,"bc5691",6000,153,2225,1296.6,"near_upper"
1284317,1975,"bc5691",6000,153,2225,1137.6,"near_upper"
1284324,1975,"bc5691",6000,153,2225,1186.8,"near_upper"
1284341,1975,"bc5691",6000,153,2225,1162.7,"near_upper"
1285377,1975,"bc5642",6000,153,1859,23.8,"near_upper"
1285420,1975,"bc5642",6000,153,1859,6,"near_upper"
1285436,1975,"bc5642",6000,153,1859,10.5,"near_upper"
1285451,1975,"bc5642",6000,153,1859,21.7,"near_upper"
1285464,1975,"bc5642",6000,153,1859,28.1,"near_upper"
1285490,1975,"bc5642",6000,153,1859,38.9,"near_upper"
1285504,1975,"bc5644",6000,153,1859,210.2,"near_upper"
1285513,1975,"bc5644",6000,153,1859,281.9,"near_upper"
1285517,1975,"bc5644",6000,153,1859,149.4,"near_upper"
1285525,1975,"bc5644",6000,153,1859,15.6,"near_upper"
1285540,1975,"bc5644",6000,153,1859,58.4,"near_upper"
1285549,1975,"bc5644",6000,153,1859,6.7,"near_upper"
1285618,1975,"bc5645",6000,153,1859,17.7,"near_upper"
1285651,1975,"bc5645",6000,153,1859,158.5,"near_upper"
1285672,1975,"bc5648",6000,153,1859,6.3,"near_upper"
1285676,1975,"bc5648",6000,153,1859,5.2,"near_upper"
1285724,1975,"bc5648",6000,153,1859,1,"near_upper"
1285746,1975,"bc5648",6000,153,1859,1.9,"near_upper"
1285803,1975,"bc5648",6000,153,1859,1.1,"near_upper"
1285816,1975,"bc5648",6000,153,1859,78.9,"near_upper"
1285871,1975,"bc5650",6000,153,1859,0,"near_upper"
1285914,1975,"bc5689",6000,153,1859,82.2,"near_upper"
1285958,1975,"bc5689",6000,153,1859,68.8,"near_upper"
1285962,1975,"bc5689",6000,153,1859,3.1,"near_upper"
1287976,1975,"bc5647",6000,153,2743,1621.6,"near_upper"
1287982,1975,"bc5672",6000,153,2743,1535.9,"near_upper"
1291681,1975,"bc5691",6000,153,1981,1206.9,"near_upper"
1293802,1975,"bc5667",6000,153,1890,142.4,"near_upper"
1293810,1975,"bc5667",6000,153,1890,247.3,"near_upper"
1343931,1974,"bc7692",7200,305,4450,824.4,"near_upper"
1372305,1973,"bc7454",6000,153,2438,537.8,"near_upper"
1372346,1973,"bc7454",6000,153,2438,535.8,"near_upper"
1372407,1973,"bc7454",6000,153,2438,574.5,"near_upper"
1378334,1972,"bc5494",16000,153,6400,1382.2,"near_upper"
1378384,1972,"bc5508",16000,153,6553,1226.5,"near_upper"
1378397,1972,"bc5508",16000,153,6553,1829.1,"near_upper"
1378405,1972,"bc5508",16000,153,6553,1764.6,"near_upper"
1378407,1972,"bc5508",16000,153,6553,1835.7,"near_upper"
1378484,1972,"bc5508",16000,153,6553,1209.6,"near_upper"
1378492,1972,"bc5508",16000,153,6553,1859.6,"near_upper"
1378526,1972,"bc5508",16000,153,6553,1185.4,"near_upper"
1378549,1972,"bc5508",16000,153,6553,1474.4,"near_upper"
1378557,1972,"bc5508",16000,153,6553,1412.4,"near_upper"
1378604,1972,"bc5508",16000,153,6553,1823.6,"near_upper"
1378607,1972,"bc5508",16000,153,6553,1503.9,"near_upper"
1378616,1972,"bc5508",16000,153,6553,1091.1,"near_upper"
1378632,1972,"bc5508",16000,153,6553,1856.8,"near_upper"
1378676,1972,"bc5509",16000,153,6553,765.1,"near_upper"
1378697,1972,"bc5509",16000,153,6553,1796.7,"near_upper"
1378761,1972,"bc5509",16000,153,6553,1282.5,"near_upper"
1378766,1972,"bc5509",16000,153,6553,1398.5,"near_upper"
1378773,1972,"bc5509",16000,153,6553,1451.1,"near_upper"
1378802,1972,"bc5509",16000,153,6553,1343.9,"near_upper"
1378807,1972,"bc5509",16000,153,6553,865,"near_upper"
1378822,1972,"bc5509",16000,153,6553,1066,"near_upper"
1378827,1972,"bc5509",16000,153,6553,1539.1,"near_upper"
1378873,1972,"bc5509",16000,153,6553,1217,"near_upper"
1378875,1972,"bc5509",16000,153,6553,666.5,"near_upper"
1378889,1972,"bc5509",16000,153,6553,1342.3,"near_upper"
1378890,1972,"bc5509",16000,153,6553,1214.7,"near_upper"
1378901,1972,"bc5509",16000,153,6553,1847.6,"near_upper"
1378928,1972,"bc5509",16000,153,6553,1493.5,"near_upper"
1378947,1972,"bc5509",16000,153,6553,1045.1,"near_upper"
1378954,1972,"bc5509",16000,153,6553,1119.6,"near_upper"
1378987,1972,"bc5510",16000,153,6553,1192.5,"near_upper"
1378992,1972,"bc5510",16000,153,6553,1815.2,"near_upper"
1379043,1972,"bc5510",16000,153,6553,1425.5,"near_upper"
1380195,1972,"bc5486",6000,153,2346,1578.1,"near_upper"
1380204,1972,"bc5486",6000,153,2346,1447,"near_upper"
1380206,1972,"bc5486",6000,153,2346,1463.4,"near_upper"
1380230,1972,"bc5486",6000,153,2346,1465.2,"near_upper"
1380245,1972,"bc5486",6000,153,2346,1363.3,"near_upper"
1380268,1972,"bc5486",6000,153,1981,946.9,"near_upper"
1380273,1972,"bc5486",6000,153,1981,880.3,"near_upper"
1381281,1972,"bc7407",15000,153,5029,23.1,"near_upper"
1381308,1972,"bc7407",15000,153,5029,2.3,"near_upper"
1381336,1972,"bc7407",15000,153,5029,52.9,"near_upper"
1381381,1972,"bc7407",15000,153,5029,31.2,"near_upper"
1381398,1972,"bc7407",15000,153,5029,0.7,"near_upper"
1381411,1972,"bc7407",15000,153,5029,4.8,"near_upper"
1389306,1972,"bc5507",12000,153,4267,766.8,"near_upper"
1469951,1965,"bc5138",16000,153,5486,558.2,"near_upper"
1469967,1965,"bc5138",16000,153,5486,54.1,"near_upper"
1469994,1965,"bc5138",16000,153,5486,507.2,"near_upper"
1469997,1965,"bc5138",16000,153,5486,167.3,"near_upper"
1470000,1965,"bc5138",16000,153,5486,3.7,"near_upper"
1470025,1965,"bc5138",16000,153,5486,1.2,"near_upper"
1470028,1965,"bc5138",16000,153,5486,40.1,"near_upper"
127,1995,"bcb95032",15000,305,6248,1578.5,"random"
2087,1995,"bcb95117",15000,305,6401,1142.9,"random"
3060,1995,"bcc95032",6000,305,1829,2.5,"random"
3412,1995,"bcb95035",15000,305,5944,421.3,"random"
3620,1995,"bcb95036",15000,305,5791,57.8,"random"
3796,1995,"bcb95036",15000,305,5944,1009.7,"random"
5774,1995,"bcb95006",10000,305,3780,726.3,"random"
6230,1995,"bcb95009",10000,305,3780,624.5,"random"
6309,1995,"bcb95009",10000,305,3780,713,"random"
6393,1995,"bcb95009",10000,305,3780,631.7,"random"
7061,1995,"bcc95039",15000,305,5944,757.9,"random"
7073,1995,"bcc95039",15000,305,5944,1020.2,"random"
7899,1995,"bcc95098",15000,305,5486,862.7,"random"
8095,1995,"bcc95099",15000,305,6096,661.6,"random"
9378,1995,"bcc95007",10000,305,3810,808.2,"random"
9389,1995,"bcc95007",10000,305,3810,798.6,"random"
9648,1995,"bcc95009",30000,153,6248,1208.6,"random"
9696,1995,"bcc95009",30000,153,6248,834.8,"random"
10496,1995,"bcb95087",15000,305,6248,1574.2,"random"
10983,1995,"bcb95014",15000,305,5791,1391.9,"random"
11055,1995,"bcb95014",15000,305,5791,1160.3,"random"
11068,1995,"bcb95068",15000,305,5791,707.9,"random"
12606,1996,"bcc96078",15000,305,6096,1086.4,"random"
12668,1996,"bcc96078",15000,305,6096,1250.2,"random"
13850,1996,"bcc96083",15000,305,6096,323.4,"random"
14052,1996,"bcc96084",15000,305,6096,1164.8,"random"
14383,1996,"bcc96088",15000,305,6096,1214.1,"random"
16587,1996,"bcc96086",15000,305,5638,794.5,"random"
16928,1996,"bcb96040",15000,305,6400,1269.2,"random"
17237,1996,"bcb96041",15000,305,6400,1380.8,"random"
17591,1996,"bcb96042",15000,305,6400,1948.6,"random"
17942,1996,"bcb96043",15000,305,6400,1539.7,"random"
18444,1996,"bcb96077",15000,305,6403,1479.2,"random"
18647,1996,"bcb96078",15000,305,6403,2158.4,"random"
19080,1996,"bcb96080",15000,305,6403,1631.1,"random"
19201,1996,"bcb96080",15000,305,6403,2438,"random"
19890,1996,"bcb96085",15000,305,6403,943.3,"random"
20170,1996,"bcb96082",15000,305,6400,1066.8,"random"
20564,1996,"bcb96083",15000,305,6400,1994.8,"random"
20683,1996,"bcb96083",15000,305,6400,2246.3,"random"
20738,1996,"bcb96083",15000,305,6400,1807.6,"random"
21002,1996,"bcc96060",15000,305,5791,312,"random"
21722,1996,"bcb96056",40000,153,7969,1195.7,"random"
23764,1996,"bcc96164",15000,305,4876,12.5,"random"
23846,1996,"bcc96164",15000,305,4876,72.8,"random"
24532,1996,"bcc96168",15000,305,4876,140.8,"random"
24712,1996,"bcc96168",15000,305,5029,523.8,"random"
24744,1996,"bcc96168",15000,305,5029,186.9,"random"
24928,1996,"bcc96169",15000,305,4876,0.1,"random"
25326,1996,"bcc96171",15000,305,5486,798,"random"
25445,1996,"bcc96172",15000,305,4876,211.3,"random"
25895,1996,"bcc96046",15000,305,5486,945.2,"random"
26414,1996,"bcc96050",15000,305,5944,1060.2,"random"
26949,1996,"bcc96072",15000,305,5639,958.7,"random"
27589,1996,"bcc96101",15000,305,5944,1352.6,"random"
28689,1996,"bcc96114",15000,305,5944,1090.9,"random"
28751,1996,"bcc96114",15000,305,5944,759.3,"random"
29502,1996,"bcc96122",15000,305,5944,837.9,"random"
29885,1996,"bcc96138",15000,305,5944,883.1,"random"
29956,1996,"bcc96138",15000,305,5944,711.9,"random"
30469,1996,"bcc96142",15000,305,5944,1047.8,"random"
30471,1996,"bcc96142",15000,305,5944,999.8,"random"
30754,1996,"bcc96151",15000,305,5791,820.8,"random"
30936,1996,"bcc96154",15000,305,5791,820.6,"random"
31507,1996,"bcc96160",15000,305,5944,985.9,"random"
32749,1996,"bcb96028",50000,153,8841,1199,"random"
32821,1996,"bcb96028",50000,153,8841,1091.9,"random"
33561,1996,"bcc96074",15000,305,5944,1274.9,"random"
33984,1996,"bcc96076",15000,305,5791,1165.1,"random"
34265,1996,"bcc96090",15000,305,5791,1208.1,"random"
34336,1996,"bcc96090",15000,305,6706,1514.7,"random"
34935,1996,"bcc96094",15000,305,5944,1199.7,"random"
35496,1996,"bcc96108",15000,305,5944,920.5,"random"
36543,1996,"bcc96148",15000,305,5944,1255,"random"
36550,1996,"bcc96148",15000,305,5944,1388,"random"
37161,1996,"bcc96158",15000,305,5944,1230.9,"random"
37365,1996,"bcc96159",15000,305,5944,1214.2,"random"
37826,1996,"bcc96069",10000,305,4572,1547,"random"
38294,1996,"bcc96067",10000,305,4420,1429.3,"random"
38754,1996,"bcc96144",10000,305,3962,904.4,"random"
38996,1996,"bcc96145",10000,305,3962,959.7,"random"
39374,1996,"bcc96146",10000,305,3810,1046.1,"random"
39407,1996,"bcc96146",10000,305,4115,1176.1,"random"
40065,1996,"bcc96003",15000,305,5639,920.9,"random"
40435,1996,"bcc96004",15000,305,5334,296.9,"random"
40657,1996,"bcc96005",15000,305,5639,26.9,"random"
40804,1996,"bcc96007",15000,305,5486,264.3,"random"
41144,1996,"bcc96009",15000,305,5486,0.5,"random"
41377,1995,"bcb95033",15000,305,6098,1600.1,"random"
41507,1995,"bcb95033",15000,305,6098,1237.3,"random"
42079,1995,"bcc95024",15000,305,5639,748.6,"random"
42323,1995,"bcc95025",15000,305,5486,663.1,"random"
43055,1995,"bcb95012",4000,305,1524,202.3,"random"
45763,1995,"bcb95061",40000,153,8230,2396.9,"random"
48169,1996,"bcc96062",15000,305,6096,1232.5,"random"
48318,1996,"bcc96062",15000,305,6096,1113.3,"random"
48691,1996,"bcc96103",15000,305,6248,633.6,"random"
48727,1996,"bcc96103",15000,305,6248,1985,"random"
48926,1996,"bcc96104",15000,305,6248,510.1,"random"
50260,1995,"bcb95119",30000,153,6401,885,"random"
50344,1995,"bcb95119",30000,153,6248,1767.8,"random"
50553,1995,"bcc95015",15000,305,5486,1198.5,"random"
50676,1995,"bcc95015",15000,305,5486,615.3,"random"
51212,1995,"bcc95037",10000,305,4420,1344.9,"random"
51315,1995,"bcc95026",5000,305,1524,56.3,"random"
51396,1995,"bcc95027",5000,305,1524,16.4,"random"
51422,1995,"bcc95027",5000,305,1524,0.3,"random"
51838,1995,"bcb95095",15000,305,5791,980.9,"random"
52408,1995,"bcc95111",10000,305,4267,679.9,"random"
54644,1996,"bcc96019",15000,305,6251,2058.7,"random"
55469,1996,"bcc96023",15000,305,6251,1889,"random"
56157,1996,"bcc96027",15000,305,6251,1454.2,"random"
56372,1996,"bcc96028",15000,305,6251,1728.9,"random"
56524,1996,"bcc96028",15000,305,6251,1854.7,"random"
56756,1996,"bcc96029",15000,305,6251,514.7,"random"
57151,1996,"bcc96031",15000,305,6251,812.3,"random"
57757,1996,"bcc96034",15000,305,6251,339.9,"random"
59048,1996,"bcc96044",15000,305,6251,1627.9,"random"
59580,1996,"bcc96070",15000,305,6251,1594.2,"random"
59796,1995,"bcc95028",15000,305,5991,1229.3,"random"
60163,1995,"bcc95030",15000,305,5964,1397.8,"random"
61319,1995,"bcc95063",15000,305,6066,1030,"random"
61381,1995,"bcc95063",15000,305,6033,992.2,"random"
63535,1995,"bcc95066",15000,305,5739,1190.6,"random"
64220,1995,"bcc95069",15000,305,5963,1012,"random"
66025,1995,"bcc95077",15000,305,5747,979.8,"random"
66786,1995,"bcc95084",15000,305,5808,983.8,"random"
67073,1995,"bcc95086",15000,305,5959,1863.1,"random"
67801,1995,"bcb95086",65000,153,11499,968.3,"random"
67826,1995,"bcb95086",65000,153,11545,929.8,"random"
68347,1995,"bcb95049",50000,153,9144,1552.2,"random"
68453,1995,"bcb95050",50000,153,9144,1745.1,"random"
69136,1995,"bcb95083",15000,305,6250,1625.7,"random"
69575,1995,"bcc95016",15000,305,6096,1281.8,"random"
70004,1995,"bcc95019",15000,305,6096,942.2,"random"
70649,1995,"bcc95022",15000,305,5791,1465.3,"random"
71545,1995,"bcc95042",15000,305,6096,969.2,"random"
72250,1995,"bcc95048",15000,305,6706,2157.8,"random"
72285,1995,"bcc95048",15000,305,6706,1158.6,"random"
72500,1995,"bcc95100",15000,305,6096,875.7,"random"
72723,1995,"bcc95093",15000,305,6098,1091.5,"random"
72840,1995,"bcc95093",15000,305,6098,1277.4,"random"
73310,1995,"bcc95103",15000,305,6096,1295.3,"random"
73408,1995,"bcc95103",15000,305,6096,1467.5,"random"
73702,1995,"bcc95114",15000,305,6096,1604.1,"random"
73946,1994,"bcb94025",15000,305,5486,646.1,"random"
74745,1994,"bcb94035",15000,305,5486,1027.5,"random"
76692,1994,"bcb94062",15000,305,5791,1215,"random"
79793,1995,"bcb95084",15000,305,6250,1520.6,"random"
80492,1996,"bcb96017",40000,153,6916,49.5,"random"
81066,1996,"bcb96037",40000,153,8546,221,"random"
82745,1995,"bcc95054",10000,305,4421,979.3,"random"
82780,1995,"bcc95057",10000,305,4421,727.8,"random"
83044,1995,"bcc95058",10000,305,4421,793.1,"random"
83186,1995,"bcc95058",10000,305,4421,997.6,"random"
83409,1995,"bcc95059",10000,305,4421,868.8,"random"
83445,1995,"bcb95044",15000,305,4726,0.1,"random"
83518,1995,"bcb95044",15000,305,4726,3.3,"random"
84087,1995,"bcb95042",15000,305,4726,0,"random"
85451,1995,"bcc95083",15000,305,6250,2061.3,"random"
86348,1995,"bcb95091",15000,305,5791,675.2,"random"
92458,1995,"bcb95026",15000,305,5639,790.4,"random"
93587,1995,"bcc95011",10000,305,3810,773.9,"random"
93643,1995,"bcc95023",10000,305,3810,690.2,"random"
94549,1995,"bcb95081",15000,305,5639,1078.6,"random"
94562,1995,"bcb95101",15000,305,5639,775.6,"random"
95211,1995,"bcb95110",15000,305,5639,883,"random"
97686,1994,"bcb94014",5000,153,1372,532.2,"random"
97806,1994,"bcb94014",5000,153,1372,496.1,"random"
97919,1994,"bcb94012",5000,153,1372,520.3,"random"
98196,1994,"bcb94072",15000,305,6098,1329.4,"random"
98353,1994,"bcb94047",15000,305,5486,839.1,"random"
98777,1994,"bcc94004",10000,305,3811,897.5,"random"
99050,1994,"bcc94001",10000,305,3811,753.5,"random"
99241,1994,"bcc94002",10000,305,3811,1162.4,"random"
101183,1994,"bcb94095",15000,305,5793,1014,"random"
101617,1994,"bcb94093",15000,305,5793,987.9,"random"
102166,1995,"bcb95002",10000,153,1982,451.1,"random"
102229,1995,"bcb95002",10000,153,1982,141.3,"random"
103882,1994,"bcc94027",15000,305,6553,1780.9,"random"
104148,1994,"bcc94028",15000,305,6401,1405.2,"random"
105361,1994,"bcc94124",15000,305,6553,1870.2,"random"
106202,1994,"bcc94129",15000,305,6553,2428.9,"random"
106540,1994,"bcc94131",15000,305,6553,1961.4,"random"
106811,1994,"bcc94132",15000,305,6553,1632.1,"random"
107143,1994,"bcc94133",15000,305,6553,1975.1,"random"
107171,1994,"bcc94134",15000,305,6858,2060.5,"random"
107385,1994,"bcc94135",15000,305,6553,1660.9,"random"
108008,1994,"bcc94030",5000,305,2896,1365.8,"random"
108606,1994,"bcb94083",15000,305,5791,57,"random"
108650,1994,"bcb94083",15000,305,6096,1034.4,"random"
109748,1994,"bcc94048",15000,305,6096,1060.5,"random"
109792,1994,"bcc94048",15000,305,6096,1361.3,"random"
109975,1994,"bcc94049",15000,305,6096,1035,"random"
110123,1994,"bcc94050",15000,305,6248,1219.5,"random"
111466,1994,"bcc94086",15000,305,5944,507.7,"random"
112699,1994,"bcc94094",15000,305,6248,415.1,"random"
112851,1994,"bcc94095",15000,305,6248,1754.5,"random"
112932,1994,"bcc94095",15000,305,6248,1434.7,"random"
113043,1994,"bcc94096",15000,305,6248,2156.9,"random"
113067,1994,"bcc94096",15000,305,6248,880.6,"random"
114062,1994,"bcc94100",15000,305,6248,1186.2,"random"
114132,1994,"bcc94101",15000,305,6248,1811.7,"random"
114384,1994,"bcc94136",15000,305,6248,1392.6,"random"
114647,1994,"bcb94079",15000,305,5639,692.2,"random"
115400,1994,"bcc94158",15000,305,6248,1146.9,"random"
115872,1994,"bcc94142",10000,305,3353,11.2,"random"
116071,1994,"bcc94141",10000,305,3200,50.8,"random"
116210,1994,"bcc94142",10000,305,3353,10.1,"random"
116223,1994,"bcc94142",10000,305,3353,70.2,"random"
117286,1994,"bcc94164",15000,305,5639,928.2,"random"
118014,1994,"bcb94090",15000,305,5944,1187.2,"random"
118754,1994,"bcb94017",15000,305,5944,1165.3,"random"
119169,1994,"bcb94020",15000,305,6096,706.4,"random"
119248,1995,"bcc95115",15000,305,6096,1352.2,"random"
119526,1994,"bcb94021",15000,305,6096,1392.4,"random"
119642,1994,"bcb94022",15000,305,5944,1261.2,"random"
119964,1994,"bcb94024",15000,305,5791,1116.4,"random"
119988,1994,"bcb94024",15000,305,5791,1074.5,"random"
120337,1994,"bcb94031",15000,305,5944,864.3,"random"
120404,1994,"bcb94031",15000,305,6096,1296,"random"
120576,1994,"bcb94056",15000,305,5944,925.4,"random"
120655,1994,"bcb94057",15000,305,5944,1114,"random"
121453,1994,"bcb94063",15000,305,5944,1450.1,"random"
121588,1994,"bcb94063",15000,305,5944,1110.6,"random"
122743,1994,"bcb94068",15000,305,6096,795.7,"random"
122957,1994,"bcb94069",15000,305,6096,1625,"random"
123184,1994,"bcb94070",15000,305,6096,1572.4,"random"
123573,1994,"bcb94076",15000,305,6096,1406.5,"random"
123697,1994,"bcb94077",15000,305,6096,950.1,"random"
123796,1994,"bcb94077",15000,305,5944,897,"random"
124106,1994,"bcc94011",15000,305,5486,667.3,"random"
124489,1994,"bcc94013",15000,305,5486,1198.9,"random"
126174,1994,"bcb94091",5000,305,2591,1127.4,"random"
126371,1993,"bcb93095",10000,153,1829,143.7,"random"
126746,1993,"bcb93005",5000,305,2622,1036.1,"random"
126872,1993,"bcb93006",5000,305,2652,1141.4,"random"
127114,1996,"bcb96097",40000,153,8538,954.7,"random"
127926,1996,"bcb96004",40000,153,7364,625.8,"random"
128105,1996,"bcb96005",40000,153,7386,744.8,"random"
128297,1996,"bcb96005",40000,153,7429,792,"random"
128992,1996,"bcb96008",40000,153,7361,731.9,"random"
129002,1996,"bcb96008",40000,153,7350,851.5,"random"
132013,1996,"bcb96032",40000,153,7333,1230.4,"random"
132343,1996,"bcb96050",40000,153,8498,1748.6,"random"
133269,1996,"bcb96057",40000,153,7329,910.9,"random"
133371,1996,"bcb96058",40000,153,7343,1252.5,"random"
133644,1996,"bcb96059",40000,153,7308,1110.4,"random"
135943,1996,"bcb96074",40000,153,8585,1598.3,"random"
136385,1996,"bcb96095",40000,153,6855,640.6,"random"
137352,1996,"bcb96106",40000,153,8600,1128,"random"
137358,1996,"bcb96106",40000,153,8546,1378.5,"random"
137768,1996,"bcb96034",20000,305,8475,1179.9,"random"
138141,1996,"bcb96045",20000,305,7375,1389.9,"random"
138457,1996,"bcb96101",20000,305,8590,2360.6,"random"
138954,1996,"bcb96021",20000,305,7269,1660,"random"
139339,1996,"bcb96046",20000,305,8559,1592.1,"random"
139359,1996,"bcb96046",20000,305,8475,1156.2,"random"
139654,1996,"bcb96048",20000,305,7281,1296.6,"random"
139769,1996,"bcb96076",20000,305,8503,1416.6,"random"
139790,1996,"bcb96076",20000,305,8493,1560.1,"random"
140855,1994,"bcc94007",15000,305,6557,2142.7,"random"
141347,1994,"bcc94010",15000,305,6848,2305.1,"random"
141800,1994,"bcc94034",15000,305,6889,1656.9,"random"
142410,1994,"bcc94039",15000,305,6858,1757.2,"random"
142581,1994,"bcc94059",15000,305,6863,2399.8,"random"
143735,1994,"bcc94064",15000,305,6920,1970,"random"
144942,1994,"bcc94110",15000,305,6424,1252.5,"random"
