airp_id,arm,mech,dir,cut_u,share_removed,dem_coverage,footprint_terrain,height_source,height_agl,area,covered_n,covered_mean,covered_sd,covered_range,covered_grad,covered_planar,lost_elev
581653,anisotropic,na_mask,E,0.8,0.909386,0.092937,dem_agl,reported,4611.919,11948575,25,1301.081,43.52,163.52,0.0859768,1327.032,1264.03
581653,anisotropic,na_mask,N,0.12,0.032515,0.977941,dem_agl,reported,4648.226,12137443,266,1264.774,80.771,332.74,0.0660458,1267.545,1320.247
581653,anisotropic,na_mask,N,0.35,0.275789,0.74359,dem_agl,reported,4656.354,12179929,203,1256.646,83.801,332.74,0.0917931,1292.734,1297.633
581653,anisotropic,na_mask,N,0.5,0.500002,0.507194,dem_agl,reported,4683.106,12320284,141,1229.894,68.824,313.04,0.100795,1308.108,1306.566
581653,anisotropic,na_mask,N,0.8,0.909684,0.114983,dem_agl,reported,4769.871,12781034,33,1143.129,30.632,126.87,0.0851907,1281.967,1280.042
581653,anisotropic,na_mask,S,0.12,0.032514,0.97048,dem_agl,reported,4642.318,12106608,263,1270.682,76.851,296.23,0.0605606,1267.524,1111.118
581653,anisotropic,na_mask,S,0.35,0.27578,0.72119,dem_agl,reported,4615.901,11969215,194,1297.099,68.992,262.32,0.0476261,1291.705,1187.48
581653,anisotropic,na_mask,S,0.5,0.499998,0.522388,dem_agl,reported,4606.243,11919183,140,1306.757,71.826,262.32,0.0635812,1329.854,1230.74
581653,anisotropic,na_mask,S,0.8,0.90968,0.089552,dem_agl,reported,4606.334,11919654,24,1306.666,44.048,149.39,0.0865741,1303.452,1263.63
581653,anisotropic,na_mask,W,0.12,0.032621,0.99631,dem_agl,reported,4647.009,12131091,271,1266.051,80.466,332.74,0.063374,1266.289,1286.17
581653,anisotropic,na_mask,W,0.35,0.276491,0.824176,dem_agl,reported,4656.366,12179991,225,1256.634,82.055,332.74,0.0662051,1271.426,1311.149
581653,anisotropic,na_mask,W,0.5,0.499981,0.584838,dem_agl,reported,4676.658,12286380,162,1236.342,79.256,332.74,0.0782645,1285.44,1303.781
581653,anisotropic,na_mask,W,0.8,0.909372,0.137324,dem_agl,reported,4728.542,12560508,39,1184.458,17.451,71.25,0.0615833,1275.897,1273.209
583735,anisotropic,na_mask,E,0.12,0.033542,0.954268,dem_agl,reported,5075.224,14469824,313,868.776,8.064,43.23,0.0048576,868.498,865.274
583735,anisotropic,na_mask,E,0.35,0.281978,0.716463,dem_agl,reported,5074.259,14464319,235,869.741,7.32,37.65,0.00361673,869.398,864.696
583735,anisotropic,na_mask,E,0.5,0.500019,0.506098,dem_agl,reported,5073.601,14460568,166,870.399,7.78,37.65,0.00552123,873.029,866.096
583735,anisotropic,na_mask,E,0.8,0.906845,0.195122,dem_agl,reported,5075.143,14469359,64,868.857,6.924,35.21,0.00407328,869.282,868.602
583735,anisotropic,na_mask,N,0.12,0.033428,0.945122,dem_agl,reported,5074.86,14467749,310,869.14,7.84,43.23,0.00463412,868.737,858.975
583735,anisotropic,na_mask,N,0.35,0.281356,0.72561,dem_agl,reported,5073.192,14458237,238,870.808,7.323,35.01,0.00507257,868.41,864.257
583735,anisotropic,na_mask,N,0.5,0.500001,0.51682,dem_agl,reported,5071.452,14448320,169,872.548,6.467,32.38,0.00546928,867.781,865.522
583735,anisotropic,na_mask,N,0.8,0.907147,0.143731,dem_agl,reported,5067.709,14427001,46,876.111,5.825,23.93,0.00540104,867.728,868.363
583735,anisotropic,na_mask,S,0.12,0.033427,0.942073,dem_agl,reported,5075.831,14473284,309,868.169,7.725,37.65,0.00455485,868.592,874.573
583735,anisotropic,na_mask,S,0.35,0.28135,0.722561,dem_agl,reported,5077.623,14483508,237,866.377,7.553,37.65,0.00465618,868.455,873.968
583735,anisotropic,na_mask,S,0.5,0.499999,0.515244,dem_agl,reported,5079.215,14492590,169,864.785,7.344,35.21,0.00475902,868.786,872.564
583735,anisotropic,na_mask,S,0.8,0.907144,0.136778,dem_agl,reported,5081.925,14508057,45,862.075,7.49,29.56,0.00626546,871.849,869.433
583735,anisotropic,na_mask,W,0.12,0.033536,0.945122,dem_agl,reported,5075.344,14470509,310,868.656,8.171,43.23,0.00498133,868.988,869.948
583735,anisotropic,na_mask,W,0.35,0.281939,0.698171,dem_agl,reported,5075.696,14472513,229,868.304,8.121,36.13,0.00550837,870.065,871.365
583735,anisotropic,na_mask,W,0.5,0.499981,0.591463,dem_agl,reported,5076.708,14478286,194,867.292,7.703,36.13,0.00470874,868.255,871.561
583735,anisotropic,na_mask,W,0.8,0.906829,0.176292,dem_agl,reported,5079.076,14491795,58,864.924,7.385,28.34,0.00888295,857.615,869.372
632406,anisotropic,na_mask,E,0.12,0.033988,0.833867,dem_agl,reported,7859.258,137889967,2623,1283.308,455.104,2030.6,0.0876846,1318.967,1541.814
632406,anisotropic,na_mask,E,0.35,0.284291,0.62761,dem_agl,reported,7968.827,141761520,2029,1172.796,447.45,1907.97,0.0719504,1236.459,1655.403
632406,anisotropic,na_mask,E,0.5,0.500051,0.472196,dem_agl,reported,7998.036,142802662,1537,1141.929,480.486,1907.97,0.102643,1229.641,1440.821
632406,anisotropic,na_mask,E,0.8,0.905633,0.168519,dem_agl,reported,8161.828,148711474,576,977.239,499.594,1738.14,0.383695,2661.468,1387.123
632406,anisotropic,na_mask,N,0.12,0.033992,0.835945,dem_agl,reported,7861.15,137956383,2631,1280.72,450.565,2030.6,0.0786555,1300.948,1681.644
632406,anisotropic,na_mask,N,0.35,0.284299,0.615676,dem_agl,reported,7925.183,140212974,1965,1216.304,463.278,1933.27,0.104656,1332.756,1493.226
632406,anisotropic,na_mask,N,0.5,0.5,0.453309,dem_agl,reported,7993.936,142656279,1478,1148.786,460.964,1895.12,0.11554,1325.007,1495.163
632406,anisotropic,na_mask,N,0.8,0.905585,0.148575,dem_agl,reported,8109.82,146822294,503,1024.876,439.49,1732.65,0.232771,78.235,1370.283
632406,anisotropic,na_mask,S,0.12,0.033989,0.833547,dem_agl,reported,7842.991,137319769,2617,1300.085,447.518,2030.6,0.0798721,1278.821,1492.874
632406,anisotropic,na_mask,S,0.35,0.284289,0.621346,dem_agl,reported,7732.973,133494271,1900,1409.995,409.085,1957.35,0.0496064,1355.128,1102.108
632406,anisotropic,na_mask,S,0.5,0.5,0.459055,dem_agl,reported,7692.162,132088919,1388,1450.919,375.735,1931.31,0.0255094,1391.226,1203.423
632406,anisotropic,na_mask,S,0.8,0.905578,0.139818,dem_agl,reported,7647.825,130570616,423,1493.921,339.25,1336.43,0.104903,1822.969,1328.321
632406,anisotropic,na_mask,W,0.12,0.033972,0.842088,dem_agl,reported,7790.757,135496768,2618,1352.678,405.727,1976.02,0.0572969,1336.161,710.228
632406,anisotropic,na_mask,W,0.35,0.284189,0.614843,dem_agl,reported,7796.632,135701200,1920,1346.961,395.448,1882.02,0.0853004,1209.206,1372.859
632406,anisotropic,na_mask,W,0.5,0.499949,0.459974,dem_agl,reported,7714.593,132860425,1405,1429.657,353.509,1651.83,0.0918497,1191.402,1255.175
632406,anisotropic,na_mask,W,0.8,0.905589,0.141304,dem_agl,reported,7591.642,128659254,425,1542.698,267.622,1200.37,0.135769,2162.657,1311.069
768661,anisotropic,na_mask,E,0.12,0.033841,0.957271,dem_agl,reported,5310.201,62949398,1388,786.007,197.414,878.16,0.0450707,782.369,871.128
768661,anisotropic,na_mask,E,0.35,0.283549,0.737241,dem_agl,reported,5301.911,62752992,1064,793.913,186.432,878.16,0.0668641,728.807,748.713
768661,anisotropic,na_mask,E,0.5,0.500041,0.540254,dem_agl,reported,5252.72,61593954,765,843.28,142.922,870.81,0.0604613,738.888,720.982
768661,anisotropic,na_mask,E,0.8,0.906033,0.140659,dem_agl,reported,5147.61,59153551,190,946.955,54.796,356.58,0.0310465,877.989,770.897
768661,anisotropic,na_mask,N,0.12,0.033847,0.944828,dem_agl,reported,5309.491,62932549,1369,786.551,197.098,878.16,0.0516639,797.025,755.288
768661,anisotropic,na_mask,N,0.35,0.283574,0.707216,dem_agl,reported,5330.363,63428310,1030,765.639,204.187,757.57,0.0778107,838.092,818.225
768661,anisotropic,na_mask,N,0.5,0.500004,0.506131,dem_agl,reported,5355.414,64025896,746,740.984,216.23,714.56,0.112807,914.701,821.956
768661,anisotropic,na_mask,N,0.8,0.905989,0.133292,dem_agl,reported,5590.858,69779278,212,501.163,170.295,536.42,0.155448,1023.725,817.029
768661,anisotropic,na_mask,S,0.12,0.033844,0.95215,dem_agl,reported,5290.09,62473489,1369,805.62,176.404,874.02,0.0333028,800.006,365.236
768661,anisotropic,na_mask,S,0.35,0.283559,0.702172,dem_agl,reported,5259.995,61764687,1001,835.731,155.187,709.23,0.00890864,838.551,677.44
768661,anisotropic,na_mask,S,0.5,0.499996,0.501749,dem_agl,reported,5261.937,61810315,716,833.677,154.784,677.4,0.00678423,833.063,747.948
768661,anisotropic,na_mask,S,0.8,0.90598,0.119972,dem_agl,reported,5265.224,61887550,168,826.966,152.67,589.31,0.0735769,777.82,783.671
768661,anisotropic,na_mask,W,0.12,0.033828,0.940165,dem_agl,reported,5318.44,63144878,1368,777.241,195.707,878.16,0.0419323,779.892,946.307
768661,anisotropic,na_mask,W,0.35,0.283469,0.699457,dem_agl,reported,5359.186,64116117,1031,736.814,201.782,859.77,0.0503415,729.602,908.274
768661,anisotropic,na_mask,W,0.5,0.499959,0.502022,dem_agl,reported,5376.123,64522017,745,719.877,218.976,859.77,0.0780382,677.872,852.327
768661,anisotropic,na_mask,W,0.8,0.905999,0.118071,dem_agl,reported,5227.325,60999817,166,867.289,148.504,621.52,0.155729,1241.531,772.959
781945,anisotropic,na_mask,E,0.12,0.034197,1,dem_agl,reported,4387.079,10811942,247,1708.921,298.959,1224.89,0.281864,1708.921,1179.429
781945,anisotropic,na_mask,E,0.35,0.285302,0.832653,dem_agl,reported,4344.827,10604686,204,1751.173,278.673,1005.36,0.257273,1731.818,1589.613
781945,anisotropic,na_mask,E,0.5,0.50002,0.595918,dem_agl,reported,4366.221,10709377,147,1732.085,275.666,997.78,0.264045,1696.355,1658.949
781945,anisotropic,na_mask,E,0.8,0.905025,0.116379,dem_agl,reported,4178.505,9808318,25,1926.429,232.857,832.05,0.481339,1422.177,1675.729
781945,anisotropic,na_mask,N,0.12,0.034186,0.995951,dem_agl,reported,4386.113,10807182,246,1709.887,299.182,1224.89,0.283725,1707.94,1551.912
781945,anisotropic,na_mask,N,0.35,0.285242,0.773504,dem_agl,reported,4291.419,10345572,182,1805.211,256.569,1173.2,0.307213,1695.257,1370.805
781945,anisotropic,na_mask,N,0.5,0.5,0.527273,dem_agl,reported,4165.235,9746122,117,1932.767,176.66,709.2,0.273584,1735.442,1448.39
781945,anisotropic,na_mask,N,0.8,0.905041,0.060465,dem_agl,reported,4049.206,9210698,12,2045.668,105.523,310.71,0.435474,2593.226,1671.764
781945,anisotropic,na_mask,S,0.12,0.034185,0.987854,dem_agl,reported,4390.138,10827027,244,1705.862,299.286,1224.89,0.287291,1711.78,1859.348
781945,anisotropic,na_mask,S,0.35,0.285239,0.745247,dem_agl,reported,4507.55,11413898,196,1588.45,251.942,1178.21,0.270561,1698.829,2060.088
781945,anisotropic,na_mask,S,0.5,0.5,0.514493,dem_agl,reported,4635.828,12072782,142,1460.172,187.969,858.16,0.183716,1598.766,1970.77
781945,anisotropic,na_mask,S,0.8,0.905039,0.086957,dem_agl,reported,4658.767,12192556,24,1437.233,132.932,444.78,0.141805,1192.359,1732.176
781945,anisotropic,na_mask,W,0.12,0.034191,0.991968,dem_agl,reported,4391.066,10831601,245,1704.593,296.281,1186.94,0.27988,1707.562,2176.307
781945,anisotropic,na_mask,W,0.35,0.285261,0.760784,dem_agl,reported,4418.312,10966439,191,1682.534,297.614,1157.19,0.271947,1717.566,1811.981
781945,anisotropic,na_mask,W,0.5,0.49998,0.52549,dem_agl,reported,4409.554,10923004,131,1693.713,309.908,1157.19,0.319239,1816.773,1747.266
781945,anisotropic,na_mask,W,0.8,0.905007,0.099656,dem_agl,reported,4754.791,12700348,29,1341.209,256.991,808.38,0.475032,1903.535,1744.043
805476,anisotropic,na_mask,E,0.12,0.032554,0.987578,dem_agl,reported,6230.487,21807040,477,779.513,34.133,156.19,0.0205644,778.773,781.821
805476,anisotropic,na_mask,E,0.35,0.276055,0.778008,dem_agl,reported,6223.663,21759299,375,786.337,33.74,156.19,0.0289549,772.109,750.868
805476,anisotropic,na_mask,E,0.5,0.500026,0.513514,dem_agl,reported,6208.606,21654138,247,801.394,28.636,136.84,0.0269909,776.11,756.664
805476,anisotropic,na_mask,E,0.8,0.90959,0.10395,dem_agl,reported,6173.206,21407913,50,836.794,18.514,67.67,0.0289479,789.393,773.051
805476,anisotropic,na_mask,N,0.12,0.03244,0.968944,dem_agl,reported,6229.635,21801076,468,780.365,34.047,156.19,0.0192691,780.366,755.044
805476,anisotropic,na_mask,N,0.35,0.275276,0.751553,dem_agl,reported,6224.964,21768401,363,785.036,34.719,148.58,0.0196031,785.432,764.872
805476,anisotropic,na_mask,N,0.5,0.500004,0.516598,dem_agl,reported,6222.499,21751164,249,787.501,35.026,144.73,0.0217299,787.223,770.9
805476,anisotropic,na_mask,N,0.8,0.909895,0.106996,dem_agl,reported,6236.665,21850312,52,773.335,34.314,105.73,0.0446912,831.663,779.978
805476,anisotropic,na_mask,S,0.12,0.032438,0.966874,dem_agl,reported,6229.549,21800479,467,780.451,33.949,156.19,0.0194882,780.709,751.938
805476,anisotropic,na_mask,S,0.35,0.275262,0.715464,dem_agl,reported,6233.096,21825309,347,776.904,33.421,156.19,0.0204092,784.833,785.221
805476,anisotropic,na_mask,S,0.5,0.499996,0.512346,dem_agl,reported,6238.245,21861380,249,771.755,30.957,156.19,0.0228409,791.999,786.846
805476,anisotropic,na_mask,S,0.8,0.909889,0.105906,dem_agl,reported,6250.607,21948110,52,759.393,23.69,89.25,0.045797,824.496,780.85
805476,anisotropic,na_mask,W,0.12,0.032548,0.979296,dem_agl,reported,6231.725,21815710,473,778.275,33.151,156.19,0.019202,779.402,839.667
805476,anisotropic,na_mask,W,0.35,0.276003,0.75,dem_agl,reported,6242.631,21892138,366,767.369,26.629,121.56,0.0128746,774.035,815.865
805476,anisotropic,na_mask,W,0.5,0.499974,0.576375,dem_agl,reported,6250.424,21946828,283,759.576,22.07,93.05,0.00390618,760.48,800.618
805476,anisotropic,na_mask,W,0.8,0.909571,0.153374,dem_agl,reported,6243.237,21896382,74,766.772,20.635,84.24,0.044462,682.199,779.328
822892,anisotropic,na_mask,E,0.12,0.032048,0.954536,dem_agl,reported,9746.134,212048079,4675,616.785,337.051,1656.41,0.0350522,606.051,1010.427
822892,anisotropic,na_mask,E,0.35,0.272448,0.716113,dem_agl,reported,9689.462,209589205,3465,673.555,336.238,1656.41,0.0418207,591.3,499.729
822892,anisotropic,na_mask,E,0.5,0.500076,0.520968,dem_agl,reported,9631.995,207110487,2489,730.945,328.064,1638.26,0.0432256,597.012,518.315
822892,anisotropic,na_mask,E,0.8,0.91103,0.103032,dem_agl,reported,9552.314,203698007,482,811.645,253.826,1103.18,0.104762,425.843,602.238
822892,anisotropic,na_mask,N,0.12,0.032073,0.951692,dem_agl,reported,9749.009,212173195,4663,614.022,326.748,1406.83,0.0219574,617.985,1029.536
822892,anisotropic,na_mask,N,0.35,0.272631,0.716205,dem_agl,reported,9760.194,212660324,3517,602.77,329.48,1368.53,0.0229454,614.278,677.4
822892,anisotropic,na_mask,N,0.5,0.500011,0.50377,dem_agl,reported,9762.572,212763965,2474,600.747,317.955,1282.21,0.031706,587.26,631.774
822892,anisotropic,na_mask,N,0.8,0.910923,0.108313,dem_agl,reported,9761.524,212718275,535,600.48,292.414,1042.81,0.121036,1291.775,619.055
822892,anisotropic,na_mask,S,0.12,0.032068,0.954611,dem_agl,reported,9729.356,211318622,4661,633.668,339.608,1656.41,0.0272158,627.279,558.45
822892,anisotropic,na_mask,S,0.35,0.272593,0.714403,dem_agl,reported,9713.53,210631695,3474,648.669,346.356,1656.41,0.0307616,613.944,590.777
822892,anisotropic,na_mask,S,0.5,0.499989,0.50041,dem_agl,reported,9706.408,210322972,2430,655.336,353.805,1656.41,0.0358907,544.12,607.755
822892,anisotropic,na_mask,S,0.8,0.910909,0.10347,dem_agl,reported,9597.274,205620007,491,766.415,391.461,1572.19,0.174322,-361.062,605.901
822892,anisotropic,na_mask,W,0.12,0.032029,0.958359,dem_agl,reported,9741.404,211842302,4689,621.16,338.942,1656.41,0.025123,626.766,849.714
822892,anisotropic,na_mask,W,0.35,0.272295,0.723378,dem_agl,reported,9799.402,214372326,3580,563.598,329.062,1395.16,0.00888594,576.718,783.566
822892,anisotropic,na_mask,W,0.5,0.499924,0.502304,dem_agl,reported,9842.636,216268080,2506,520.316,307.332,1226.8,0.0278273,423.005,724.129
822892,anisotropic,na_mask,W,0.8,0.910978,0.110947,dem_agl,reported,9618.804,206543580,531,744.143,275.038,1218.61,0.135668,-114.004,601.754
856861,anisotropic,na_mask,E,0.12,0.036506,0.967857,dem_agl,reported,4650.458,12149101,271,1445.542,71.91,319.8,0.059432,1449.337,1546.176
856861,anisotropic,na_mask,E,0.35,0.29445,0.808511,dem_agl,reported,4665.157,12226026,229,1430.729,68.787,300.33,0.065878,1453.002,1515.414
856861,anisotropic,na_mask,E,0.5,0.500019,0.590106,dem_agl,reported,4691.077,12362261,167,1404.923,58.399,243.85,0.0589672,1446.036,1499.688
856861,anisotropic,na_mask,E,0.8,0.898614,0.145833,dem_agl,reported,4731.209,12574684,42,1364.791,39.06,146.93,0.0227059,1398.157,1462.754
856861,anisotropic,na_mask,N,0.12,0.036534,0.971326,dem_agl,reported,4643.133,12110862,271,1452.867,70.471,319.8,0.0567093,1452.018,1355.046
856861,anisotropic,na_mask,N,0.35,0.294534,0.714286,dem_agl,reported,4648.993,12141451,200,1447.007,65.61,305.59,0.0515852,1450.861,1459.459
856861,anisotropic,na_mask,N,0.5,0.499998,0.52669,dem_agl,reported,4658.217,12189677,147,1438.399,69.185,305.59,0.055331,1439.264,1463.578
856861,anisotropic,na_mask,N,0.8,0.898517,0.129964,dem_agl,reported,4623.843,12010441,35,1471.793,95.491,305.59,0.149191,1306.47,1445.489
856861,anisotropic,na_mask,S,0.12,0.036534,0.964286,dem_agl,reported,4650.587,12149779,270,1445.413,71.751,312.04,0.0571199,1446.237,1542.8
856861,anisotropic,na_mask,S,0.35,0.294536,0.727599,dem_agl,reported,4641.499,12102340,203,1454.501,65.569,299.66,0.0504242,1455.029,1428.143
856861,anisotropic,na_mask,S,0.5,0.500002,0.507194,dem_agl,reported,4633.86,12062534,141,1462.14,71.966,293.12,0.0599861,1476.543,1434.012
856861,anisotropic,na_mask,S,0.8,0.898516,0.113074,dem_agl,reported,4682.409,12316618,32,1413.591,99.848,299.66,0.157035,1576.866,1451.717
856861,anisotropic,na_mask,W,0.12,0.036499,0.985663,dem_agl,reported,4645.195,12121618,275,1450.805,72.259,319.8,0.058902,1449.017,1366.537
856861,anisotropic,na_mask,W,0.35,0.294412,0.746377,dem_agl,reported,4618.823,11984374,206,1477.177,58.089,282.27,0.0568269,1452.503,1371.607
856861,anisotropic,na_mask,W,0.5,0.499981,0.525735,dem_agl,reported,4595.611,11864224,143,1500.389,42.29,197.96,0.0373467,1471.114,1393.347
856861,anisotropic,na_mask,W,0.8,0.898593,0.188192,dem_agl,reported,4576.378,11765123,51,1519.622,31.12,121.06,0.0362047,1469.942,1441.629
909480,anisotropic,na_mask,E,0.12,0.033038,1,dem_agl,reported,4380.308,10778593,237,953.692,84.306,292.91,0.0803138,953.692,813.354
909480,anisotropic,na_mask,E,0.35,0.279113,0.812766,dem_agl,reported,4355.111,10654945,191,978.889,71.925,258.45,0.0789403,955.241,859.463
909480,anisotropic,na_mask,E,0.5,0.500022,0.560345,dem_agl,reported,4321.407,10490669,130,1012.593,57.164,216.38,0.0579942,976.586,875.516
909480,anisotropic,na_mask,E,0.8,0.908246,0.090909,dem_agl,reported,4289.308,10335400,20,1045.218,47.522,168.1,0.143593,1259.266,939.558
909480,anisotropic,na_mask,N,0.12,0.032951,0.978903,dem_agl,reported,4378.977,10772044,232,955.023,84.714,292.91,0.0810756,955.673,888.938
909480,anisotropic,na_mask,N,0.35,0.278588,0.767932,dem_agl,reported,4371.073,10733191,182,962.927,86.001,292.91,0.0805262,966.897,923.766
909480,anisotropic,na_mask,N,0.5,0.500002,0.518987,dem_agl,reported,4368.389,10720013,123,965.611,80.384,267.43,0.0731412,962.625,939.976
909480,anisotropic,na_mask,N,0.8,0.908472,0.099585,dem_agl,reported,4425.192,11000616,24,908.808,51.044,186.12,0.0942061,991.901,955.201
909480,anisotropic,na_mask,S,0.12,0.03295,0.978903,dem_agl,reported,4378.798,10771163,232,955.202,84.547,292.91,0.0800201,954.858,887.146
909480,anisotropic,na_mask,S,0.35,0.27858,0.767932,dem_agl,reported,4381.95,10786676,182,952.05,86.161,292.91,0.0826746,961.504,958.285
909480,anisotropic,na_mask,S,0.5,0.499998,0.518828,dem_agl,reported,4391.525,10833866,124,942.475,87.59,292.91,0.106609,992.16,961.317
909480,anisotropic,na_mask,S,0.8,0.908469,0.099585,dem_agl,reported,4420.024,10974939,24,913.976,45.828,145.58,0.152141,1092.622,954.068
909480,anisotropic,na_mask,W,0.12,0.033032,1,dem_agl,reported,4380.308,10778593,237,953.692,84.306,292.91,0.0803138,953.692,994.956
909480,anisotropic,na_mask,W,0.35,0.27907,0.809129,dem_agl,reported,4404.118,10896091,194,930.299,75.056,268.89,0.0905439,958.263,1034.484
909480,anisotropic,na_mask,W,0.5,0.499978,0.559671,dem_agl,reported,4438.637,11067562,136,895.363,56.265,233.59,0.0839006,952.648,1008.579
909480,anisotropic,na_mask,W,0.8,0.908229,0.102767,dem_agl,reported,4510.872,11430723,26,823.128,11.29,37.75,0.0361085,874.77,965.716
999257,anisotropic,na_mask,E,0.12,0.03272,1,dem_agl,reported,2923.663,4801837,108,1191.337,20.411,94.98,0.0265977,1191.337,1191.654
999257,anisotropic,na_mask,E,0.35,0.27714,0.824074,dem_agl,reported,2925.953,4809364,89,1189.047,20.213,94.98,0.0347082,1195.383,1203.111
999257,anisotropic,na_mask,E,0.5,0.500013,0.638889,dem_agl,reported,2932.234,4830032,69,1182.766,16.276,64.63,0.0354685,1196.431,1206.673
